date,theme_name,grade,avg_rsi,total_trade_value,avg_disparity_20,total_sm_flow,avg_macd_hist,vol_ma20,volume_spike,prev_macd_hist,macd_improving,next_grade,target
2024-04-23,스페이스X,6등급,42.18555555555555,13557977357.0,96.68560519929717,0.0,-82.71666666666667,29496199447.15,0.45965167076160407,-109.42111111111112,1,6등급,0
2024-04-24,스페이스X,6등급,47.25888888888889,138279420518.0,100.49106576780159,0.0,7.716666666666667,29468306861.75,4.692479319111724,-82.71666666666667,1,6등급,0
2024-04-25,스페이스X,6등급,44.95444444444444,36104042609.0,98.88049763532516,0.0,40.824444444444445,35778140662.65,1.0091089682223262,7.716666666666667,1,6등급,0
2024-04-26,스페이스X,6등급,44.763333333333335,33625582664.0,99.5459656296081,0.0,82.44,36936180095.6,0.9103697939789293,40.824444444444445,1,2등급,1
2024-05-17,스페이스X,6등급,53.25888888888889,21569069075.0,102.89869635843841,0.0,54.12888888888889,32327849687.4,0.6671977655045424,75.31222222222222,0,6등급,0
2024-05-20,스페이스X,6등급,51.87888888888889,17490124239.0,101.91421223649265,0.0,35.873333333333335,32579424624.75,0.5368457067750997,54.12888888888889,0,6등급,0
2024-05-21,스페이스X,6등급,52.30111111111111,46807863172.0,102.17402924268734,0.0,38.76555555555556,33014073471.6,1.4178154420194757,35.873333333333335,1,6등급,0
2024-05-22,스페이스X,6등급,50.89555555555555,31410376174.0,100.86062367902534,0.0,15.65,34829324470.65,0.9018370769857715,38.76555555555556,0,6등급,0
2024-05-23,스페이스X,6등급,52.96666666666667,17077581977.0,101.24788166343616,0.0,3.24,35793997592.65,0.47710742374600645,15.65,0,2등급,1
2024-05-29,스페이스X,6등급,45.556666666666665,25218724619.0,96.90181757726651,0.0,-109.41444444444444,29166184821.9,0.8646562713976915,-62.291111111111114,0,6등급,0
2024-05-30,스페이스X,6등급,42.83888888888889,18287983414.0,95.72336411577653,0.0,-150.17,28745841919.65,0.6361957832064314,-109.41444444444444,0,6등급,0
2024-05-31,스페이스X,6등급,40.727777777777774,38641916241.0,94.89756668581504,0.0,-178.4611111111111,28583678670.15,1.3518874420231235,-150.17,0,6등급,0
2024-06-12,스페이스X,6등급,49.102222222222224,29285036660.0,99.87081026209431,0.0,-63.05444444444444,28127268753.2,1.04116176074395,-99.19777777777777,1,1등급,1
2024-06-19,스페이스X,6등급,46.242222222222225,18405569848.0,99.71958964838255,0.0,-6.29,27537690209.1,0.6683774023254051,-7.194444444444445,1,6등급,0
2024-06-20,스페이스X,6등급,44.955555555555556,14469776106.0,99.1847683825978,0.0,-15.435555555555556,26117575542.9,0.554024476055687,-6.29,0,6등급,0
2024-06-25,스페이스X,6등급,44.51888888888889,26489111204.0,100.08017652156667,0.0,-20.886666666666667,25626106108.95,1.0336767939452414,-21.43111111111111,1,6등급,0
2024-06-26,스페이스X,6등급,43.39888888888889,25412186202.0,99.29441286240129,0.0,-33.1,25668520046.15,0.9900136882185209,-20.886666666666667,0,6등급,0
2024-06-27,스페이스X,6등급,39.87,14476852158.0,97.25955938266249,0.0,-33.49666666666667,25805097993.55,0.5610074475058571,-33.1,0,6등급,0
2024-06-28,스페이스X,6등급,41.49888888888889,547505225191.0,97.70243683323119,0.0,-19.409,25268004370.5,21.667925062978213,-33.49666666666667,1,6등급,0
2024-07-01,스페이스X,6등급,43.58777777777778,100455873201.0,98.44767565291477,0.0,-19.488,51728866459.35,1.9419693505161388,-19.409,0,6등급,0
2024-07-02,스페이스X,6등급,38.656666666666666,58844543269.0,95.25658942317611,0.0,-73.395,54819564307.35,1.0734223084861392,-19.488,0,6등급,0
2024-07-03,스페이스X,6등급,37.534444444444446,38724503259.0,94.77410844686494,0.0,-116.107,56897691441.5,0.680598848176732,-73.395,0,6등급,0
2024-07-08,스페이스X,6등급,43.87888888888889,39601659807.0,96.25461029004177,0.0,-178.471,57634685967.2,0.6871150443942278,-166.355,0,6등급,0
2024-07-25,스페이스X,6등급,39.773,27993537151.0,97.75413015131683,0.0,10.175,57682559870.35,0.48530330855495274,21.956,0,6등급,0
2024-07-26,스페이스X,6등급,40.17,18223997993.0,97.78186775156625,0.0,0.844,58358394120.0,0.31227723565399573,10.175,0,6등급,0
2024-07-29,스페이스X,6등급,40.888,11077859436.0,98.30563560406782,0.0,4.732,31894332760.1,0.34733002628788234,0.844,1,6등급,0
2024-07-30,스페이스X,6등급,36.525,10380385742.0,95.7159597492729,0.0,-5.213,27425432071.85,0.37849488441258256,4.732,0,6등급,0
2024-07-31,스페이스X,6등급,36.284,26627843084.0,95.15273095487409,0.0,-45.361,25002224195.5,1.0650189709438964,-5.213,0,6등급,0
2024-08-01,스페이스X,6등급,41.877,22000268039.0,97.49057386047176,0.0,-48.363,24397391186.75,0.9017467429447188,-45.361,0,1등급,1
2024-08-08,스페이스X,6등급,39.332,33351252143.0,94.49387860176168,0.0,-71.701,38020549437.55,0.8771901678533216,-87.205,1,6등급,0
2024-08-09,스페이스X,6등급,43.404,27201692819.0,98.53033980316556,0.0,-39.145,38420444857.55,0.708000464852884,-71.701,1,6등급,0
2024-08-12,스페이스X,6등급,45.323,19985570177.0,100.0458929537903,0.0,-1.747,39133294505.3,0.5107050257241507,-39.145,1,6등급,0
2024-08-13,스페이스X,6등급,44.113,31633926811.0,98.42495059013277,0.0,15.337,39452959551.9,0.8018137845751689,-1.747,1,6등급,0
2024-08-14,스페이스X,6등급,44.997,29832677627.0,98.80972955063766,0.0,31.799,40268157779.35,0.7408503212505678,15.337,1,6등급,0
2024-08-16,스페이스X,6등급,45.041,14927422488.0,98.98625219683508,0.0,42.056,40995274817.45,0.36412544017502263,31.799,1,6등급,0
2024-08-19,스페이스X,6등급,45.711,24297813673.0,99.32891837576119,0.0,42.249,40784317782.1,0.5957636413784557,42.056,1,6등급,0
2024-08-27,스페이스X,6등급,48.56,20710160054.0,102.01817423757997,0.0,83.646,44272006224.8,0.4677935747668629,83.16,1,6등급,0
2024-08-28,스페이스X,6등급,46.788,19924658493.0,101.00046669668276,0.0,74.075,44753621255.7,0.4452077381439232,83.646,0,6등급,0
2024-08-29,스페이스X,6등급,44.774,13483895038.0,98.83893061528181,0.0,55.962,45230834893.25,0.29811289289316795,74.075,0,6등급,0
2024-09-05,스페이스X,6등급,40.715,12089641022.0,94.69186609624553,0.0,-1.381,29346184869.6,0.4119663620917136,24.072,0,6등급,0
2024-09-06,스페이스X,6등급,39.901,83603508179.0,94.70490026235125,0.0,-30.028,26878568383.0,3.1104152195798145,-1.381,0,6등급,0
2024-09-11,스페이스X,6등급,41.251,18460906975.0,94.4394626824145,0.0,-29.494,34300532142.95,0.5382105122469473,-33.115,1,6등급,0
2024-09-12,스페이스X,6등급,44.804,13945941736.0,96.6733367648925,0.0,-9.447,33641881151.15,0.4145410797137685,-29.494,1,6등급,0
2024-09-13,스페이스X,6등급,45.972,12501866188.0,97.31287489922026,0.0,14.925,32847544356.6,0.38060276446473607,-9.447,1,6등급,0
2024-09-19,스페이스X,6등급,45.422,11353997626.0,96.86814884304884,0.0,30.346,32726266541.6,0.3469383717072451,14.925,1,6등급,0
2024-09-20,스페이스X,6등급,47.824,19194184028.0,98.30764489259447,0.0,52.905,32079075739.25,0.5983396835998978,30.346,1,6등급,0
2024-09-30,스페이스X,6등급,48.688,23444337154.0,100.74885332908727,0.0,111.558,30714059893.85,0.7633096124389064,123.099,0,6등급,0
2024-10-02,스페이스X,6등급,47.098,52614166412.0,99.76585856280464,0.0,90.012,30890043826.9,1.7032726371913387,111.558,0,6등급,0
2024-10-04,스페이스X,6등급,46.697,94387309723.0,100.17661447758856,0.0,75.864,32846557395.6,2.8735830238222704,90.012,0,6등급,0
2024-10-07,스페이스X,6등급,51.199,71118016574.0,104.34466881040841,0.0,102.113,36414308794.3,1.9530239328648806,75.864,1,2등급,1
2024-10-10,스페이스X,6등급,50.642,114980535869.0,106.01100422842778,0.0,103.496,46621623830.65,2.4662490583052037,108.361,0,2등급,1
2024-10-23,스페이스X,6등급,47.656,153303235651.0,99.99691706484631,0.0,-44.00454545454546,166771301908.75,0.9192423030605161,-25.55090909090909,0,6등급,0
2024-10-24,스페이스X,6등급,44.263,284240736776.0,97.28283667428035,0.0,-63.24090909090909,173476754489.9,1.638494665246627,-44.00454545454546,0,6등급,0
2024-10-25,스페이스X,6등급,42.61,485669437304.0,96.46185135734639,0.0,-68.71181818181819,185744501199.6,2.6147177125965215,-63.24090909090909,0,6등급,0
2024-10-28,스페이스X,6등급,43.681,205236069130.0,96.04857109948807,0.0,-77.15636363636364,208829562294.15,0.9827922200062444,-68.71181818181819,0,6등급,0
2024-10-29,스페이스X,6등급,44.204,85003471441.0,95.86170963161332,0.0,-85.62363636363636,215376493983.6,0.3946738563191239,-77.15636363636364,0,6등급,0
2024-10-30,스페이스X,6등급,44.447,46040465430.0,95.76866030675139,0.0,-83.90363636363637,218683020397.9,0.2105351633895858,-85.62363636363636,1,6등급,0
2024-11-04,스페이스X,6등급,47.005,98298951234.0,97.4509049090587,0.0,-25.694545454545455,220468622803.9,0.4458636788484585,-40.77272727272727,1,2등급,1
2024-11-15,스페이스X,6등급,57.766363636363636,170475083480.0,112.7006065435417,0.0,261.76272727272726,322941633696.55,0.5278820247753679,303.45363636363635,0,6등급,0
2024-11-18,스페이스X,6등급,57.86909090909091,444554817958.0,112.59014691017438,0.0,227.69727272727272,258183112507.95,1.7218586205722932,261.76272727272726,0,6등급,0
2024-11-19,스페이스X,6등급,56.983636363636364,237626551683.0,110.33525898476543,0.0,195.64454545454547,259956399261.05,0.9141015661029133,227.69727272727272,0,6등급,0
2024-11-20,스페이스X,6등급,49.29909090909091,126654569434.0,100.7632374001619,0.0,75.76727272727273,261693880692.4,0.48397986647181945,195.64454545454547,0,6등급,0
2024-11-21,스페이스X,6등급,46.54,134137814501.0,96.81343207076473,0.0,-39.019090909090906,260361447381.55,0.515198451422134,75.76727272727273,0,6등급,0
2024-11-22,스페이스X,6등급,46.42363636363636,54775339803.0,96.39869281730564,0.0,-115.13454545454546,252856301267.8,0.21662635864070268,-39.019090909090906,0,6등급,0
2024-11-25,스페이스X,6등급,49.941818181818185,75017938004.0,99.76416151103719,0.0,-133.88,231311596392.75,0.32431550849108787,-115.13454545454546,0,6등급,0
2024-11-26,스페이스X,6등급,48.96272727272727,105504564680.0,97.94532641662927,0.0,-156.94272727272727,224800689836.45,0.4693249151359726,-133.88,0,6등급,0
2024-11-27,스페이스X,6등급,48.583636363636366,75213208547.0,97.4725940051598,0.0,-180.06545454545454,225825744498.4,0.33305860992094677,-156.94272727272727,0,6등급,0
2024-11-28,스페이스X,6등급,48.160909090909094,60943239291.0,96.11882617148572,0.0,-197.9190909090909,227284381654.25,0.2681365030339313,-180.06545454545454,0,1등급,1
2024-12-19,스페이스X,6등급,49.2,46969728493.0,100.65322435089956,0.0,0.6609090909090909,122620634963.65,0.3830491377485024,16.966363636363635,0,6등급,0
2024-12-20,스페이스X,6등급,45.737272727272725,42663796712.0,96.3292030989443,0.0,-26.671818181818182,118262230663.25,0.3607558936841344,0.6609090909090909,0,2등급,1
2024-12-27,스페이스X,6등급,44.85454545454545,61641815615.0,95.5263747534131,0.0,-28.22909090909091,112862015010.0,0.5461697242383835,-17.16090909090909,0,1등급,1
2025-01-08,스페이스X,6등급,49.35181818181818,63764389743.0,100.27427673764943,0.0,96.74545454545455,73864881998.0,0.8632571801133658,123.63909090909091,0,6등급,0
2025-01-09,스페이스X,6등급,49.345454545454544,42827684255.0,99.65258137529258,0.0,79.94363636363636,74095755754.9,0.5780045539540607,96.74545454545455,0,6등급,0
2025-01-10,스페이스X,6등급,48.36090909090909,34198943098.0,98.47371938167564,0.0,59.055454545454545,73767661868.05,0.46360345755803506,79.94363636363636,0,6등급,0
2025-01-16,스페이스X,6등급,48.20909090909091,35432664871.0,98.70603316088966,0.0,29.079090909090908,61794248447.65,0.573397456253835,31.402727272727272,0,6등급,0
2025-01-17,스페이스X,6등급,46.305454545454545,123326030723.0,97.58475709271708,0.0,11.64,57912416302.15,2.1295265954638043,29.079090909090908,0,6등급,0
2025-01-20,스페이스X,6등급,45.086363636363636,32760863825.0,96.32159530582341,0.0,-15.425454545454546,60584430619.15,0.5407472429829965,11.64,0,2등급,1
2025-02-10,스페이스X,6등급,50.125454545454545,63008735021.0,102.54805050914524,0.0,44.28818181818182,72641892315.95,0.8673884037457151,47.657272727272726,0,6등급,0
2025-02-19,스페이스X,6등급,58.17363636363636,133071723333.0,108.52118785332767,0.0,185.9490909090909,102267744572.6,1.3012091338196299,213.1090909090909,0,6등급,0
2025-02-20,스페이스X,6등급,55.35727272727273,69155367625.0,105.35034290428833,0.0,122.79,107149697495.7,0.6454088928041561,185.9490909090909,0,6등급,0
2025-02-21,스페이스X,6등급,55.911818181818184,54867961780.0,104.85503412060329,0.0,77.99181818181818,104441164340.8,0.5253480476429905,122.79,0,6등급,0
2025-02-24,스페이스X,6등급,54.95272727272727,39890591093.0,103.62149957521682,0.0,41.691818181818185,105546519238.55,0.37794321765212974,77.99181818181818,0,6등급,0
2025-02-25,스페이스X,6등급,53.79363636363637,36361120258.0,103.34230185863936,0.0,13.115454545454545,102038482019.05,0.35634713040136745,41.691818181818185,0,6등급,0
2025-02-26,스페이스X,6등급,52.65090909090909,32333772790.0,102.02217758787656,0.0,-20.12727272727273,95136821444.55,0.3398660192662162,13.115454545454545,0,6등급,0
2025-02-27,스페이스X,6등급,50.32272727272727,31476405570.0,100.67581207067401,0.0,-54.096363636363634,94536620291.25,0.33295463147536863,-20.12727272727273,0,6등급,0
2025-03-11,스페이스X,6등급,43.74545454545454,36752073628.0,94.12022268785671,0.0,-116.91454545454546,85966735603.55,0.42751505416569896,-107.64,0,6등급,0
2025-03-12,스페이스X,6등급,44.27363636363636,25139740959.0,94.3385680102247,0.0,-128.88636363636363,84653902533.9,0.2969708448932132,-116.91454545454546,0,6등급,0
2025-03-18,스페이스X,6등급,45.61909090909091,51932577970.0,96.51627683914846,0.0,-73.49545454545455,57129136547.4,0.9090383840636481,-83.85363636363637,1,6등급,0
2025-03-19,스페이스X,6등급,44.300909090909094,23749095150.0,95.65864380860177,0.0,-80.46181818181819,55777774741.9,0.42578061351306995,-73.49545454545455,0,6등급,0
2025-03-20,스페이스X,6등급,40.337272727272726,30948687586.0,93.33981301496246,0.0,-122.87181818181818,51839721629.5,0.5970072101696682,-80.46181818181819,0,6등급,0
2025-03-21,스페이스X,6등급,38.81272727272727,29017837394.0,92.5487201612008,0.0,-160.57363636363635,46733569842.15,0.6209206249814068,-122.87181818181818,0,2등급,1
2025-04-25,스페이스X,6등급,53.78181818181818,30842523929.0,107.3439287145372,0.0,190.15272727272728,27096138812.7,1.1382626927842598,197.01818181818183,0,6등급,0
2025-04-28,스페이스X,6등급,52.667272727272724,102655489760.0,106.89669086903142,0.0,174.68,27657400208.9,3.711682550949457,190.15272727272728,0,6등급,0
2025-04-29,스페이스X,6등급,52.36818181818182,18295875852.0,105.95374759293819,0.0,162.40363636363637,32050589990.7,0.5708436524041787,174.68,0,6등급,0
2025-04-30,스페이스X,6등급,52.70545454545454,17647560858.0,105.66054629245205,0.0,151.93,32364294400.1,0.5452787148650295,162.40363636363637,0,6등급,0
2025-05-02,스페이스X,6등급,51.801818181818184,15683470543.0,104.63525925050278,0.0,148.06727272727272,32719979716.9,0.4793239689845964,151.93,0,6등급,0
2025-05-07,스페이스X,6등급,55.31363636363636,16006508288.0,106.5067830455967,0.0,163.88,32929705471.25,0.48608112520091723,148.06727272727272,1,6등급,0
2025-05-08,스페이스X,6등급,55.57636363636364,18949909120.0,105.68147006144581,0.0,172.12181818181818,33137323968.0,0.5718599708986616,163.88,1,6등급,0
2025-05-09,스페이스X,6등급,56.10272727272727,100552662928.0,105.88154823510715,0.0,166.29545454545453,33312680707.65,3.018450055414149,172.12181818181818,0,6등급,0
2025-05-12,스페이스X,6등급,58.277272727272724,115926370592.0,106.79325293318988,0.0,162.57,37796048222.8,3.0671558547242204,166.29545454545453,0,6등급,0
2025-05-16,스페이스X,6등급,56.43181818181818,28627397284.0,104.90060194649759,0.0,144.42727272727274,50791708687.8,0.563623434288522,160.13545454545454,0,6등급,0
2025-05-19,스페이스X,6등급,51.42272727272727,83946256903.0,101.83323323000783,0.0,95.82909090909091,48131207666.4,1.7441128318415786,144.42727272727274,0,6등급,0
2025-05-22,스페이스X,6등급,53.20909090909091,37570354319.0,101.98155809608184,0.0,82.49727272727273,52227607857.25,0.7193581299317474,89.62181818181818,0,6등급,0
2025-05-23,스페이스X,6등급,51.943636363636365,22879307290.0,100.75132784490242,0.0,59.52363636363636,50792170311.25,0.45044949152197267,82.49727272727273,0,6등급,0
2025-05-28,스페이스X,6등급,53.46909090909091,37493718569.0,101.36578032551013,0.0,12.42909090909091,47550629856.4,0.7885009868897371,33.20545454545454,0,6등급,0
2025-05-29,스페이스X,6등급,53.34909090909091,22276282304.0,101.15789451553219,0.0,-2.7163636363636363,47883189588.4,0.4652213542056222,12.42909090909091,0,6등급,0
2025-05-30,스페이스X,6등급,56.10636363636364,198922928803.0,103.79218144656963,0.0,-1.99,43864229215.6,4.5349692074893335,-2.7163636363636363,1,6등급,0
2025-06-02,스페이스X,6등급,54.71818181818182,33568749983.0,102.4750353573984,0.0,-18.096363636363638,52895581863.15,0.6346229458227372,-1.99,0,6등급,0
2025-06-04,스페이스X,6등급,58.58090909090909,57200691812.0,105.1025158202023,0.0,-9.67909090909091,53691641319.4,1.0653556197272014,-18.096363636363638,1,6등급,0
2025-06-05,스페이스X,6등급,58.23909090909091,31727867125.0,104.61978598518013,0.0,-6.155454545454545,55767502382.85,0.5689311116568342,-9.67909090909091,1,6등급,0
2025-06-17,스페이스X,6등급,58.724545454545456,29952358843.0,105.21565989935823,0.0,27.79,50709323058.75,0.5906676925720005,27.35181818181818,1,6등급,0
2025-06-18,스페이스X,6등급,57.53727272727273,43400459296.0,104.04571690071423,0.0,24.329090909090908,50775571136.7,0.8547507851591777,27.79,0,2등급,1
2025-06-24,스페이스X,6등급,58.11909090909091,44719504468.0,105.02497039139739,0.0,34.45818181818182,48675061323.4,0.918735452039412,31.62,1,6등급,0
2025-06-25,스페이스X,6등급,57.838181818181816,72079373351.0,105.09756941908603,0.0,41.00090909090909,49767071182.3,1.4483346445477692,34.45818181818182,1,6등급,0
2025-06-26,스페이스X,6등급,55.61090909090909,79463113986.0,104.12543607830648,0.0,30.585454545454546,52279739154.25,1.5199600317734212,41.00090909090909,0,2등급,1
2025-07-01,스페이스X,6등급,52.57272727272727,52215771667.0,101.91407484174184,0.0,24.587272727272726,55959094986.4,0.9331060782825427,43.92909090909091,0,6등급,0
2025-07-02,스페이스X,6등급,49.42545454545454,27218720875.0,99.79402637159163,0.0,-5.6909090909090905,48623737129.6,0.5597825770251303,24.587272727272726,0,6등급,0
2025-07-03,스페이스X,6등급,49.625454545454545,24187880002.0,99.5430183495892,0.0,-30.412727272727274,48306235674.2,0.5007196206538314,-5.6909090909090905,0,6등급,0
2025-07-04,스페이스X,6등급,46.89,19851205674.0,97.68666194093608,0.0,-66.40363636363637,46655595083.7,0.4254839240264109,-30.412727272727274,0,6등급,0
2025-07-07,스페이스X,6등급,46.62,25630677470.0,97.99761644993404,0.0,-73.72636363636363,46061762011.15,0.5564415330832476,-66.40363636363637,0,6등급,0
2025-08-04,스페이스X,6등급,45.12090909090909,148702513364.0,99.42098959969786,0.0,-3.8927272727272726,27230556499.15,5.460869423239357,-15.31,1,6등급,0
2025-08-05,스페이스X,6등급,44.94,71475390047.0,98.53882644349322,0.0,-3.5236363636363635,33384148293.85,2.140997859758703,-3.8927272727272726,1,6등급,0
2025-08-06,스페이스X,6등급,46.06272727272727,28525632002.0,98.7600814020388,0.0,-2.6245454545454545,35740106135.25,0.7981406628746841,-3.5236363636363635,1,6등급,0
2025-08-07,스페이스X,6등급,45.12909090909091,28610007362.0,98.19970817411874,0.0,-2.79,35730724679.5,0.8007116457510471,-2.6245454545454545,0,6등급,0
2025-08-08,스페이스X,6등급,42.67090909090909,19073391787.0,97.38122001152594,0.0,-20.234545454545454,36196040468.8,0.5269469129763169,-2.79,0,6등급,0
2025-08-11,스페이스X,6등급,43.11818181818182,18159880963.0,97.47015939574226,0.0,-34.91818181818182,36159827912.5,0.5022114874811767,-20.234545454545454,0,6등급,0
2025-08-19,스페이스X,6등급,38.63,16147468305.0,95.91076424914607,0.0,-93.99545454545455,33846350309.1,0.47708152156832573,-72.87545454545455,0,6등급,0
2025-08-20,스페이스X,6등급,36.50090909090909,28746787442.0,94.29645159547799,0.0,-127.00363636363636,33798958458.15,0.8505228786145698,-93.99545454545455,0,6등급,0
2025-08-21,스페이스X,6등급,38.84,22697470957.0,95.92962593937972,0.0,-133.58636363636364,34308125131.05,0.6615771299160277,-127.00363636363636,0,1등급,1
2025-09-02,스페이스X,6등급,42.03727272727273,22891682435.0,97.12601372486596,0.0,-12.356363636363636,29974248391.9,0.7637116412629069,-8.2,0,6등급,0
2025-09-03,스페이스X,6등급,42.694545454545455,19080115573.0,97.35394276570541,0.0,-17.334545454545456,23683706845.45,0.8056220125299169,-12.356363636363636,0,6등급,0
2025-09-04,스페이스X,6등급,44.128181818181815,13925560721.0,97.99548760345972,0.0,-19.724545454545453,21063943121.75,0.6611089215589877,-17.334545454545456,0,6등급,0
2025-09-05,스페이스X,6등급,43.19,12466998621.0,97.75077445348464,0.0,-16.93090909090909,20333939557.7,0.6131128001843121,-19.724545454545453,1,6등급,0
2025-09-08,스페이스X,6등급,44.21,19516616908.0,98.15216958537442,0.0,-17.80818181818182,19526789120.65,0.9994790637320273,-16.93090909090909,0,6등급,0
2025-09-11,스페이스X,6등급,50.11181818181818,38909534407.0,101.84960030793616,0.0,40.71545454545455,19976724127.95,1.9477434917650271,-8.576363636363636,1,2등급,1
2025-09-22,스페이스X,6등급,54.38727272727273,28117992488.0,103.88513797310483,0.0,177.12272727272727,25892816667.3,1.0859379591371445,177.93272727272728,0,6등급,0
2025-10-15,스페이스X,6등급,55.86909090909091,37566356510.0,102.9316633929383,0.0,11.13,38260577307.4,0.9818554541970873,-32.83,1,6등급,0
2025-10-16,스페이스X,6등급,49.196363636363635,28557918946.0,99.18134784302387,0.0,-9.346363636363636,38560583311.6,0.7405987278571342,11.13,0,6등급,0
2025-10-17,스페이스X,6등급,44.60454545454545,38913787064.0,96.10503775630464,0.0,-81.43181818181819,38043002538.55,1.022889479466496,-9.346363636363636,0,6등급,0
2025-10-20,스페이스X,6등급,46.01,13799788907.0,96.96312255623668,0.0,-119.4809090909091,38488486693.25,0.3585432967781549,-81.43181818181819,0,6등급,0
2025-10-21,스페이스X,6등급,45.54909090909091,19437688835.0,96.73390819660051,0.0,-142.5209090909091,38130583697.15,0.5097663594500085,-119.4809090909091,0,6등급,0
2025-10-22,스페이스X,6등급,45.46818181818182,15355011365.0,96.8117208831567,0.0,-149.3909090909091,37719671216.1,0.4070823225639882,-142.5209090909091,0,6등급,0
2025-10-23,스페이스X,6등급,42.22909090909091,19696167049.0,95.24931940998466,0.0,-166.7581818181818,36657792588.55,0.5372982293307007,-149.3909090909091,0,6등급,0
2025-10-24,스페이스X,6등급,42.197272727272725,22500442397.0,95.51616651355027,0.0,-165.25272727272727,34341403731.7,0.655198680076965,-166.7581818181818,1,6등급,0
2025-11-04,스페이스X,6등급,45.558181818181815,24110198987.0,98.06004295581447,0.0,-43.27363636363636,33272159843.25,0.7246358246830583,-51.624545454545455,1,6등급,0
2025-11-05,스페이스X,6등급,41.61909090909091,21312286061.0,95.58598897053402,0.0,-66.06181818181818,32197662393.25,0.6619202910043545,-43.27363636363636,0,6등급,0
2025-11-06,스페이스X,6등급,39.735454545454544,15469552934.0,94.10053947111103,0.0,-91.95818181818181,32300350895.65,0.4789283244623617,-66.06181818181818,0,6등급,0
2025-11-07,스페이스X,6등급,36.76090909090909,23215591914.0,92.21827682718562,-676525.0,-110.53636363636363,30610914546.5,0.7584089615726437,-91.95818181818181,0,6등급,0
2025-11-10,스페이스X,6등급,39.84,13392374959.0,93.85447697020221,144373.0,-96.18636363636364,30122573068.2,0.4445959821784996,-110.53636363636363,1,6등급,0
2025-11-11,스페이스X,6등급,38.592727272727274,12144597810.0,93.131727975497,-114129.0,-85.74272727272728,29313972575.8,0.41429382450967805,-96.18636363636364,1,1등급,1
2025-11-19,스페이스X,6등급,41.52,13056252324.0,95.91022011363953,181916.0,-14.564,25241533968.8,0.5172527287817882,-6.727,0,2등급,1
2025-11-26,스페이스X,6등급,44.046,44174140381.0,96.92895578119904,15056.0,-20.89,23513170828.15,1.8786977181365372,5.07,0,6등급,0
2025-11-27,스페이스X,6등급,44.009,35048939436.0,97.22255388092006,-407599.0,-46.38,24027292272.6,1.4587136593817838,-20.89,0,6등급,0
2025-11-28,스페이스X,6등급,46.285,39494722787.0,98.56241865100061,-2046286.0,-43.834,20875776319.5,1.891892410731959,-46.38,1,6등급,0
2025-12-01,스페이스X,6등급,44.457,20455950618.0,97.4988753414439,20503.0,-55.937,21250985761.2,0.9625883169781435,-43.834,0,6등급,0
2025-12-02,스페이스X,6등급,43.969,15436568962.0,97.3443008439323,-944226.0,-60.824,20705975040.65,0.7455127774323549,-55.937,0,6등급,0
2025-12-23,스페이스X,6등급,64.41272727272727,608517396790.0,126.0402030581037,-2735513.0,683.0472727272727,206539912127.25,2.9462460331400266,768.6409090909091,0,6등급,0
2025-12-24,스페이스X,6등급,66.76727272727273,678804766854.0,129.57985684054518,-958183.0,659.1263636363636,235118135177.85,2.8870795795506496,683.0472727272727,0,6등급,0
2025-12-26,스페이스X,6등급,64.6,237970693218.0,124.5647398441664,-239554.0,601.800909090909,266849666501.5,0.8917781173867884,659.1263636363636,0,6등급,0
2025-12-29,스페이스X,6등급,64.98454545454545,222873057621.0,124.3788817854874,103573.0,568.5963636363637,276995754190.6,0.804608208787351,601.800909090909,0,6등급,0
2026-01-09,스페이스X,6등급,70.19454545454545,227116269281.0,125.67067875876613,-271178.0,836.5963636363637,418096057498.6,0.5432155247762902,874.4554545454546,0,6등급,0
2026-01-12,스페이스X,6등급,72.88272727272727,455624406123.0,130.0836923258882,920095.0,938.6236363636364,427668888975.05,1.065367198476719,836.5963636363637,1,6등급,0
2026-01-13,스페이스X,6등급,68.88272727272727,226890085040.0,122.64782500425768,-2789109.0,922.37,448332938302.95,0.5060749850297294,938.6236363636364,0,6등급,0
2026-01-14,스페이스X,6등급,65.0190909090909,237560538404.0,116.28444495826729,-419135.0,763.0836363636364,455605582550.25,0.5214170929913897,922.37,0,6등급,0
2026-01-15,스페이스X,6등급,65.29818181818182,320751206226.0,116.08674779019971,688614.0,583.74,451946231280.0,0.7097109877818207,763.0836363636364,0,6등급,0
2026-01-16,스페이스X,6등급,62.22181818181818,189660926626.0,110.93735402603468,123133.0,341.71181818181816,443391044202.05,0.4277509189824162,583.74,0,6등급,0
2026-01-19,스페이스X,6등급,65.41818181818182,230531115082.0,115.77521869001971,1473337.0,239.59,438085471736.8,0.5262240588989497,341.71181818181816,0,2등급,1
2026-01-22,스페이스X,6등급,67.89636363636363,389000158108.0,121.28650001241988,-242705.0,314.24,419599523005.7,0.9270748339309138,382.43454545454546,0,6등급,0
2026-01-23,스페이스X,6등급,67.47272727272727,564359139303.0,117.61375305959285,905339.0,297.90181818181816,391412009718.45,1.4418544277906906,314.24,0,6등급,0
2026-01-26,스페이스X,6등급,67.37181818181818,387134028571.0,117.23601232457226,-150179.0,207.64363636363638,389204096844.1,0.9946812783064584,297.90181818181816,0,6등급,0
2026-01-27,스페이스X,6등급,66.19454545454545,278974936029.0,114.93517543932417,-1359887.0,72.93,374620559929.95,0.7446866666398804,207.64363636363638,0,6등급,0
