stock_code,stock_name,corp_cls,current_per,current_pbr,current_bps,current_div,avg_per_3yr,avg_pbr_3yr,min_pbr_3yr
356890,싸이버원,일반기업,3.91,0.93,3474.0,0.93,16.04904958677686,1.3537052341597795,0.84
333620,엔시스,일반기업,5.83,0.93,6177.0,2.79,27.810867768595042,1.6399035812672176,0.9
051360,토비스,일반기업,4.02,0.96,15780.0,1.99,19.234573804573806,1.289862258953168,0.86
101970,우양에이치씨,일반기업,6.04,0.96,12684.0,0.0,8.989756097560976,1.2676829268292682,0.86
377450,리파인,일반기업,8.23,0.97,11424.0,0.0,8.960922865013774,1.130068870523416,0.79
097520,엠씨넥스,일반기업,5.83,0.97,22067.0,3.75,14.4581955922865,1.3616804407713499,0.91
051370,인터플렉스,대기업,4.97,0.97,12079.0,0.0,10.913526093088857,1.1556473829201102,0.67
234080,JW생명과학,일반기업,4.4,0.97,12945.0,4.0,8.306597796143251,1.1836363636363636,0.88
465480,인스피언,일반기업,9.94,0.97,5194.0,0.0,12.205014164305949,1.9846175637393768,0.93
003850,보령,일반기업,8.93,0.98,9343.0,1.1,13.977741046831955,1.1701239669421488,0.87
277880,티에스아이,일반기업,4.53,0.98,5048.0,0.0,41.19845995893224,2.4878925619834713,0.89
073240,금호타이어,일반기업,5.26,0.99,5990.0,0.0,7.139375,1.1341735537190083,0.7
