wics_name,stock_code,stock_name,total_score,industry_rank,3개월,6개월,9개월,12개월
디스플레이패널,034220,LG디스플레이,64.89,2,3.859250851305335,63.7911464245176,34.27922814982974,29.398410896708288
디스플레이패널,121800,비덴트,47.04,3,0.0,0.0,0.0,0.0
무선통신서비스,032640,LG유플러스,70.94,1,39.6116504854369,48.834951456310684,40.09708737864078,51.84466019417475
무선통신서비스,006490,인스코비,10.84,2,16.56298600311042,-47.58942457231726,-56.143079315707624,-73.950233281493
사무용전자제품,029530,신도리코,43.82,1,34.99344692005242,14.941022280471822,23.197903014416777,35.255570117955436
우주항공과국방,067390,아스트,63.58,1,1.4285714285714286,-4.821428571428572,5.892857142857142,29.28571428571429
우주항공과국방,035460,기산텔레콤,61.67,2,11.394992335206949,-9.351047521716914,-1.0219724067450178,37.199795605518645
우주항공과국방,327260,RF머트리얼즈,51.09,3,4.529616724738676,175.26132404181186,345.1219512195122,1112.5435540069686
전자장비와기기,094840,슈프리마에이치큐,75.83,1,12.898330804248861,0.15174506828528073,3.490136570561457,20.789074355083457
전자장비와기기,143160,아이디스,68.75,2,-6.89869484151647,12.7408328154133,9.571162212554382,11.435674331883156
전자장비와기기,069510,에스텍,67.73,3,63.70235934664247,30.30852994555354,29.85480943738657,35.57168784029038
가정용기기와용품,044340,위닉스,71.08,1,18.54974704890388,-7.75716694772344,-6.913996627318718,-17.706576728499158
가정용기기와용품,067170,오텍,69.45,2,-6.3962558502340086,-21.606864274570984,-26.482059282371296,-28.23712948517941
가정용기기와용품,284740,쿠쿠홈시스,67.98,3,24.285714285714285,24.047619047619047,12.857142857142856,12.857142857142856
게임엔터테인먼트,042420,네오위즈홀딩스,75.84,1,45.822245875465676,23.736029803086748,34.64608834486429,26.397019691325173
게임엔터테인먼트,052790,액토즈소프트,70.49,2,4.6875,0.15625,-1.7187500000000002,-15.156249999999998
게임엔터테인먼트,063080,컴투스홀딩스,67.47,3,35.0,-6.8181818181818175,-23.5,-21.31818181818182
레저용장비와제품,121440,골프존홀딩스,83.86,1,33.78839590443686,20.591581342434583,10.12514220705347,11.262798634812286
레저용장비와제품,050120,ES큐브,69.29,2,7.08955223880597,9.14179104477612,6.343283582089552,-7.462686567164178
레저용장비와제품,088390,이녹스,67.64,3,-0.13333333333333333,30.4,13.066666666666665,63.33333333333333
백화점과일반상점,067830,세이브존I&C,73.95,1,25.5079006772009,18.284424379232505,49.20993227990971,39.503386004514674
백화점과일반상점,452260,한화갤러리아,34.99,2,17.140319715808168,-0.7992895204262878,17.2291296625222,122.91296625222026
백화점과일반상점,006370,대구백화점,30.24,3,-14.117647058823529,-14.640522875816995,-27.84313725490196,-32.02614379084967
컴퓨터와주변기기,065690,파커스,75.19,1,14.6524064171123,10.37433155080214,28.983957219251337,42.88770053475936
컴퓨터와주변기기,031860,디에이치엑스컴퍼니,67.49,2,-7.637231503579953,-38.02704852824185,-46.45982498011138,-52.2673031026253
컴퓨터와주변기기,096690,에이루트,63.06,3,-44.489465153970826,-35.53484602917342,-22.20421393841167,-52.0259319286872
건강관리장비와용품,100120,뷰웍스,74.13,1,-8.823529411764707,-16.428571428571427,-17.26890756302521,15.756302521008402
건강관리장비와용품,100700,세운메디칼,72.12,2,14.587737843551796,5.2854122621564485,1.9027484143763214,10.782241014799155
건강관리장비와용품,056090,시지메드텍,71.51,3,10.363247863247864,14.209401709401709,33.01282051282051,140.91880341880344
다각화된통신서비스,030200,KT,33.45,1,17.659137577002053,3.696098562628337,5.338809034907597,26.07802874743326
무역회사와판매업체,383800,LX홀딩스,77.3,1,55.03875968992248,18.91472868217054,23.25581395348837,25.581395348837212
무역회사와판매업체,001250,GS글로벌,56.51,2,7.421875,-2.9296875,-10.15625,2.734375
무역회사와판매업체,011760,현대코퍼레이션,55.37,3,28.125,-5.803571428571429,-4.464285714285714,15.848214285714285
반도체와반도체장비,241790,티이엠씨씨엔에스,74.83,1,39.961759082217974,66.73040152963671,32.122370936902485,46.46271510516252
반도체와반도체장비,227950,엔투텍,74.73,2,3.1073446327683616,24.01129943502825,-5.367231638418079,23.44632768361582
반도체와반도체장비,105330,케이엔더블유,70.53,3,24.266666666666666,43.2,49.333333333333336,129.86666666666667
방송과엔터테인먼트,058400,KNN,67.3,1,-0.25940337224383914,-7.392996108949417,-7.782101167315175,-4.020752269779507
방송과엔터테인먼트,035620,바른손이앤에이,64.74,2,27.735368956743002,11.704834605597965,-5.089058524173027,-34.605597964376585
방송과엔터테인먼트,040300,YTN,60.24,3,-14.935988620199147,-22.90184921763869,6.258890469416785,-11.522048364153626
상업서비스와공급품,033050,제이엠아이,81.11,1,12.437810945273633,0.4975124378109453,1.616915422885572,11.318407960199005
상업서비스와공급품,130580,나이스디앤비,73.77,2,15.588547189819725,18.769883351007426,31.919406150583246,17.709437963944858
상업서비스와공급품,377450,리파인,70.47,3,10.147058823529411,2.941176470588235,-6.176470588235294,-16.397058823529413
에너지장비및서비스,126720,수산인더스트리,64.69,1,40.526315789473685,10.526315789473683,9.736842105263158,44.73684210526316
