stock_code,stock_name,corp_cls,per,pbr,eps,bps,div
030350,드래곤플라이,일반기업,0.0,1.02,0.0,955.0,0.0
073190,듀오백,일반기업,0.0,1.02,0.0,1178.0,0.0
026040,제이에스티나,일반기업,0.0,1.02,0.0,2816.0,0.0
285800,진영,일반기업,0.0,1.02,0.0,2169.0,0.0
096870,엘디티,일반기업,0.0,1.02,0.0,2247.0,0.0
083660,CSA 코스믹,일반기업,0.0,1.03,0.0,267.0,0.0
104540,코렌텍,일반기업,0.0,1.03,0.0,5368.0,0.0
049470,SGA,일반기업,0.0,1.03,0.0,620.0,0.0
429270,시지트로닉스,일반기업,0.0,1.03,0.0,4759.0,0.0
007120,미래아이앤지,일반기업,0.0,1.03,0.0,1866.0,0.0
033160,엠케이전자,일반기업,0.0,1.04,0.0,16452.0,0.58
228670,레이,일반기업,0.0,1.04,0.0,4707.0,0.0
096530,씨젠,일반기업,0.0,1.04,0.0,21209.0,3.62
045520,크린앤사이언스,일반기업,0.0,1.04,0.0,3211.0,0.0
438700,버넥트,일반기업,0.0,1.04,0.0,2927.0,0.0
084680,이월드,대기업,0.0,1.04,0.0,1652.0,0.0
196450,코아시아씨엠,일반기업,0.0,1.04,0.0,1282.0,0.0
424760,벨로크,일반기업,0.0,1.05,0.0,1273.0,0.0
064480,브리지텍,일반기업,0.0,1.05,0.0,4040.0,2.35
038290,마크로젠,일반기업,0.0,1.06,0.0,14834.0,1.9
258830,세종메디칼,일반기업,0.0,1.06,0.0,387.0,0.0
003580,HLB글로벌,일반기업,0.0,1.06,0.0,1888.0,0.0
063170,서울옥션,일반기업,0.0,1.07,0.0,6395.0,0.0
147760,피엠티,일반기업,0.0,1.07,0.0,2859.0,0.0
142760,모아라이프플러스,일반기업,0.0,1.07,0.0,989.0,0.0
289220,자이언트스텝,일반기업,0.0,1.07,0.0,3077.0,0.0
065370,위세아이텍,일반기업,0.0,1.08,0.0,4445.0,3.13
317120,라닉스,일반기업,0.0,1.08,0.0,1790.0,0.0
015260,에이엔피,일반기업,0.0,1.09,0.0,573.0,0.0
066980,한성크린텍,일반기업,0.0,1.09,0.0,1170.0,0.0
096630,에스코넥,일반기업,0.0,1.09,0.0,704.0,0.0
291230,엔피,일반기업,0.0,1.09,0.0,682.0,0.0
320000,한울반도체,일반기업,0.0,1.09,0.0,1342.0,0.0
134580,탑코미디어,일반기업,0.0,1.09,0.0,1500.0,0.0
058110,멕아이씨에스,일반기업,0.0,1.09,0.0,2528.0,0.0
247660,나노씨엠에스,일반기업,0.0,1.11,0.0,4427.0,0.0
079160,CJ CGV,대기업,0.0,1.12,0.0,4177.0,0.0
299660,셀리드,일반기업,0.0,1.12,0.0,2155.0,0.0
039840,디오,일반기업,0.0,1.12,0.0,14657.0,0.0
011300,성안머티리얼스,일반기업,0.0,1.13,0.0,296.0,0.0
048770,TPC,일반기업,0.0,1.13,0.0,2626.0,0.34
236810,엔비티,일반기업,0.0,1.13,0.0,1571.0,0.0
002420,세기상사,일반기업,0.0,1.14,0.0,4375.0,0.0
099220,SDN,일반기업,0.0,1.14,0.0,1170.0,0.0
227610,아우딘퓨쳐스,일반기업,0.0,1.14,0.0,667.0,0.0
300120,라온피플,일반기업,0.0,1.14,0.0,868.0,0.0
103840,우양,일반기업,0.0,1.15,0.0,2697.0,0.0
036010,아비코전자,일반기업,0.0,1.15,0.0,8066.0,0.0
109740,디에스케이,일반기업,0.0,1.15,0.0,4770.0,0.0
208640,썸에이지,일반기업,0.0,1.15,0.0,163.0,0.0
000520,삼일제약,일반기업,0.0,1.16,0.0,8296.0,0.0
054780,키이스트,대기업,0.0,1.17,0.0,2152.0,0.0
095910,에스에너지,일반기업,0.0,1.17,0.0,1664.0,0.0
133820,화인베스틸,일반기업,0.0,1.17,0.0,1072.0,0.0
298060,에스씨엠생명과학,일반기업,0.0,1.17,0.0,693.0,0.0
052460,아이크래프트,일반기업,0.0,1.17,0.0,2996.0,0.0
214270,FSN,일반기업,0.0,1.18,0.0,1800.0,0.0
419050,삼기에너지솔루션즈,일반기업,0.0,1.18,0.0,1291.0,0.0
136480,하림,대기업,0.0,1.18,0.0,2715.0,0.0
051630,진양화학,일반기업,0.0,1.18,0.0,1829.0,0.0
188260,세니젠,일반기업,0.0,1.18,0.0,1436.0,0.0
328380,솔트웨어,일반기업,0.0,1.18,0.0,670.0,0.0
139050,BF랩스,일반기업,0.0,1.19,0.0,2348.0,0.0
219420,링크제니시스,일반기업,0.0,1.2,0.0,3829.0,0.0
086040,바이오톡스텍,일반기업,0.0,1.21,0.0,2550.0,0.0
377460,위니아에이드,일반기업,0.0,1.21,0.0,3371.0,0.0
092600,앤씨앤,일반기업,0.0,1.22,0.0,730.0,0.0
064550,바이오니아,일반기업,0.0,1.22,0.0,8288.0,0.0
290660,네오펙트,일반기업,0.0,1.22,0.0,844.0,0.0
083790,CG인바이츠,일반기업,0.0,1.23,0.0,1072.0,0.0
149980,하이로닉,일반기업,0.0,1.23,0.0,4147.0,0.0
363260,모비데이즈,일반기업,0.0,1.23,0.0,1162.0,0.0
457600,벡트,일반기업,0.0,1.24,0.0,1656.0,0.0
191410,육일씨엔에쓰,일반기업,0.0,1.24,0.0,1903.0,0.0
419080,엔젯,일반기업,0.0,1.24,0.0,4016.0,0.0
045970,코아시아,일반기업,0.0,1.24,0.0,3669.0,0.0
001570,금양,일반기업,0.0,1.25,0.0,7941.0,0.0
017860,DS단석,일반기업,0.0,1.26,0.0,15787.0,0.0
027740,마니커,일반기업,0.0,1.26,0.0,651.0,0.0
048550,SM C&C,대기업,0.0,1.26,0.0,861.0,0.0
060590,씨티씨바이오,일반기업,0.0,1.27,0.0,2912.0,0.0
006280,녹십자,일반기업,0.0,1.28,0.0,109754.0,1.07
046210,HLB파나진,일반기업,0.0,1.28,0.0,1789.0,0.0
023790,동일스틸럭스,일반기업,0.0,1.28,0.0,765.0,0.0
453450,그리드위즈,일반기업,0.0,1.29,0.0,16432.0,0.0
091440,한울소재과학,일반기업,0.0,1.29,0.0,2354.0,0.0
317770,엑스페릭스,일반기업,0.0,1.29,0.0,2359.0,0.0
008770,호텔신라,대기업,0.0,1.3,0.0,33928.0,0.0
040350,크레오에스지,일반기업,0.0,1.3,0.0,524.0,0.0
060310,3S,일반기업,0.0,1.3,0.0,933.0,0.0
317240,TS트릴리온,일반기업,0.0,1.3,0.0,231.0,0.0
123010,아이윈플러스,일반기업,0.0,1.31,0.0,936.0,0.0
274090,켄코아에어로스페이스,일반기업,0.0,1.31,0.0,14188.0,0.0
159010,아스플로,일반기업,0.0,1.32,0.0,4230.0,0.0
025620,제이준코스메틱,일반기업,0.0,1.32,0.0,6627.0,0.0
274400,이노시뮬레이션,일반기업,0.0,1.33,0.0,2808.0,0.0
377030,비트맥스,일반기업,0.0,1.33,0.0,471.0,0.0
311690,CJ 바이오사이언스,대기업,0.0,1.35,0.0,5951.0,0.0
334970,프레스티지바이오로직스,일반기업,0.0,1.36,0.0,1739.0,0.0
207760,미스터블루,일반기업,0.0,1.36,0.0,712.0,0.0
221840,하이즈항공,일반기업,0.0,1.36,0.0,1970.0,0.0
101670,하이드로리튬,일반기업,0.0,1.36,0.0,1593.0,0.0
008970,동양철관,일반기업,0.0,1.37,0.0,1278.0,0.0
169330,엠브레인,일반기업,0.0,1.37,0.0,1471.0,3.97
192410,오늘이엔엠,일반기업,0.0,1.39,0.0,4988.0,0.0
420570,제이투케이바이오,일반기업,0.0,1.39,0.0,5467.0,2.64
222040,코스맥스엔비티,일반기업,0.0,1.4,0.0,2790.0,0.0
095190,이엠코리아,일반기업,0.0,1.4,0.0,1706.0,0.0
407400,꿈비,일반기업,0.0,1.4,0.0,2837.0,0.0
048530,인트론바이오,일반기업,0.0,1.4,0.0,2620.0,2.74
070300,엑스큐어,일반기업,0.0,1.41,0.0,1323.0,0.0
019490,엑시큐어하이트론,일반기업,0.0,1.41,0.0,385.0,0.0
418550,제이오,일반기업,0.0,1.41,0.0,5983.0,0.0
251370,와이엠티,일반기업,0.0,1.41,0.0,10682.0,0.0
297570,알로이스,일반기업,0.0,1.41,0.0,1166.0,0.0
218150,미래생명자원,일반기업,0.0,1.41,0.0,2236.0,0.0
166480,코아스템켐온,일반기업,0.0,1.41,0.0,1643.0,0.0
001510,SK증권,일반기업,0.0,1.41,0.0,1319.0,0.05
464500,아이언디바이스,일반기업,0.0,1.42,0.0,2232.0,0.0
278280,천보,일반기업,0.0,1.42,0.0,36848.0,0.0
023770,플레이위드,일반기업,0.0,1.42,0.0,2174.0,0.0
215790,이노인스트루먼트,일반기업,0.0,1.43,0.0,1102.0,0.0
383930,디티앤씨알오,일반기업,0.0,1.43,0.0,2245.0,0.0
351330,이삭엔지니어링,일반기업,0.0,1.43,0.0,4896.0,0.0
014990,인디에프,대기업,0.0,1.44,0.0,504.0,0.0
432430,와이랩,일반기업,0.0,1.46,0.0,2084.0,0.0
353590,오토앤,일반기업,0.0,1.46,0.0,1834.0,0.0
002760,보락,일반기업,0.0,1.46,0.0,779.0,0.44
040160,누리플렉스,일반기업,0.0,1.48,0.0,6857.0,0.0
013360,일성건설,일반기업,0.0,1.48,0.0,1231.0,0.0
043200,파루,일반기업,0.0,1.49,0.0,670.0,0.0
